myot,x,y,z
152190624320,0.3125,0.5,0.5,1464789979253
152190645508,0.75,0.8125,0.4375,1464789979274
152190667902,-0.0625,0.75,0.5625,1464789979297
152190684459,0.1875,0.8125,0.75,1464789979313
152190705475,-0.0625,0.9375,0.8125,1464789979334
152190727980,-0.1875,0.875,0.9375,1464789979357
152190744362,-0.5625,0.875,1.0625,1464789979373
152190765487,-1,0.875,1.125,1464789979394
152190787931,-1,0.625,1.3125,1464789979417
152190804448,-1.25,0.625,1.125,1464789979433
152190825462,-1.0625,0.75,1.1875,1464789979454
152190847952,-1.3125,0.75,1.1875,1464789979477
152190864392,-0.9375,0.75,1.0625,1464789979493
152190885458,-0.625,0.75,0.9375,1464789979514
152190907957,-0.0625,0.8125,0.875,1464789979537
152190924416,-0.25,0.8125,0.8125,1464789979553
152190945480,-0.25,1,0.5,1464789979574
152190968035,-0.125,1,0.375,1464789979597
152190984433,-0.1875,1,0.4375,1464789979613
152191005440,0.0625,1,0.4375,1464789979634
152191028039,0,0.875,0.5,1464789979657
152191045036,-0.25,0.875,0.3125,1464789979674
152191065462,-0.3125,0.9375,0.25,1464789979694
152191087963,-0.8125,0.9375,0.3125,1464789979717
152191104427,-1.1875,0.9375,0.4375,1464789979733
152191125446,-0.625,1.0625,0.5,1464789979754
152191147954,-1.125,0.9375,0.75,1464789979777
152191164403,-0.9375,1.125,1.0625,1464789979793
152191185436,-0.6875,1.125,1.375,1464789979814
152191207991,-1.1875,1.1875,1.5625,1464789979837
152191224401,-1.0625,1.125,1.625,1464789979853
152191245484,-0.6875,1.1875,1.6875,1464789979874
152191267992,-1.125,0.9375,1.5625,1464789979897
152191284413,0.3125,1.375,1.625,1464789979913
152191305440,-1.125,1.125,1.75,1464789979934
152191327962,-0.6875,1.1875,1.8125,1464789979957
152191344366,-0.625,1.25,1.9375,1464789979973
152191365433,-0.875,1.125,1.875,1464789979994
152191387912,-0.3125,1,1.75,1464789980017
152191404418,-0.1875,0.9375,1.5625,1464789980033
152191425401,-0.0625,0.8125,1.6875,1464789980054
152191447913,0.0625,0.6875,1.25,1464789980077
152191464414,-0.625,0.625,0.9375,1464789980093
152191485448,-0.4375,0.5,0.875,1464789980114
152191507982,0.0625,0.4375,0.875,1464789980137
152191524508,-0.1875,0.5,1,1464789980153
152191545513,-0.4375,0.625,1.25,1464789980174
152191568030,-0.25,0.75,1.4375,1464789980197
152191584435,0.0625,1.375,0.9375,1464789980213
152191606942,-0.375,0.875,1.9375,1464789980236
152191627951,0,1,1.9375,1464789980257
152191644436,0.375,1.125,2.0625,1464789980273
152191666899,0.25,1,2.375,1464789980296
152191687979,0.0625,1,2.625,1464789980317
152191704406,-0.0625,1.4375,2.375,1464789980333
152191726904,-0.9375,1,2.625,1464789980356
152191747978,-0.5,0.9375,2.375,1464789980377
152191764446,-0.8125,0.8125,2.125,1464789980393
152191786920,-1.3125,0.625,1,1464789980416
152191807889,-0.375,0.1875,0.625,1464789980437
152191824369,-0.3125,-0.1875,0.3125,1464789980453
152191846939,0.125,-0.25,0.125,1464789980476
152191867991,-0.4375,-0.3125,-0.125,1464789980497
152191884339,-0.25,-0.3125,-0.0625,1464789980513
152191906900,-0.0625,-0.125,0,1464789980536
152191928004,-0.4375,-0.375,0,1464789980557
152191944447,-0.25,-0.25,0.25,1464789980573
152191966939,-0.4375,-0.3125,0.25,1464789980596
152191987996,-0.5,-0.375,0.25,1464789980617
152192004518,-0.125,-0.4375,0.1875,1464789980633
152192026935,0,-0.625,0.375,1464789980656
152192047955,-0.1875,-0.8125,0.25,1464789980677
152192064489,-0.4375,-0.75,0.0625,1464789980693
152192086886,-0.3125,-0.875,-0.4375,1464789980716
152192107988,-0.125,-1,-0.5,1464789980737
152192124481,-0.25,-1.125,-0.8125,1464789980753
152192146958,-0.5625,-1.125,-1.25,1464789980776
152192167986,-0.5,-1.3125,-0.9375,1464789980797
152192184408,-0.3125,-1.375,-1.1875,1464789980813
152192206976,-0.5625,-1.1875,-1.1875,1464789980836
152192228020,0.3125,-1.1875,-0.8125,1464789980857
152192244466,-0.6875,-1.3125,-0.5625,1464789980873
152192266880,-0.5625,-0.9375,-0.5,1464789980896
152192287979,-0.875,-0.75,-0.5,1464789980917
152192304379,-1.25,-0.75,-0.3125,1464789980933
152192326942,-0.875,-0.5,0,1464789980956
152192350954,-1.4375,-0.75,0.4375,1464789980980
152192364475,-1.6875,-0.625,0.25,1464789980993
152192386891,-1.875,-0.5,-0.5,1464789981016
152192408002,-2.125,-0.625,-0.5625,1464789981037
152192424499,-1.625,-0.8125,-0.75,1464789981053
152192446912,-1.875,-1.1875,-1.125,1464789981076
152192470931,-0.75,-1.3125,-1.25,1464789981100
152192484414,-2.5625,-1.25,-2.6875,1464789981113
152192507001,-0.9375,-1.5625,-2.8125,1464789981136
152192530134,0.0625,-1.625,-2.5625,1464789981159
152192543717,-0.3125,-1.625,-2.375,1464789981172
152192567516,-1.3125,-1.25,-2.3125,1464789981196
152192588607,-1.875,-0.9375,-1.875,1464789981217
152192603587,-1,-0.9375,-1.375,1464789981232
152192626181,-2.4375,-0.75,-1.3125,1464789981255
152192656191,-1.8125,-0.5625,-1.375,1464789981285
152192665121,-1.1875,-0.5,-1.25,1464789981294
152192687542,-0.5625,-0.5,-0.9375,1464789981316
152192716211,-0.6875,-0.375,-1,1464789981345
152192725124,-0.6875,-0.375,-0.75,1464789981354
152192746130,-0.9375,-0.125,-0.9375,1464789981375
152192776083,-0.8125,-0.1875,-0.75,1464789981405
152192785043,-0.6875,-0.125,-0.5,1464789981414
152192806091,-0.6875,0.0625,-0.4375,1464789981435
152192828594,-0.75,0.25,-0.4375,1464789981457
152192845093,-0.4375,0.3125,-0.4375,1464789981474
152192873692,-0.3125,0.25,-0.375,1464789981503
152192888713,0.125,0.1875,-0.25,1464789981518
152192905137,0.1875,0.1875,-0.25,1464789981534
152192927627,-0.0625,0.3125,-0.3125,1464789981556
152192957601,0.25,0.375,-0.5,1464789981586
152192965128,0.5,0.25,-0.5,1464789981594
152192986156,0.25,0.25,-0.4375,1464789981615
152193008651,0.875,0.4375,-0.4375,1464789981638
152193025109,0.75,0.5,-0.3125,1464789981654
152193046186,0.9375,0.5,0.125,1464789981675
152193068680,1.1875,0.5,0.3125,1464789981698
152193085149,0.875,0.5625,0.25,1464789981714
152193106161,0.8125,0.625,0.375,1464789981735
152193128653,1.4375,0.6875,0.5625,1464789981758
152193152614,0.75,0.875,0.5625,1464789981781
152193166136,0.6875,0.875,0.625,1464789981795
152193188745,0.6875,0.875,0.75,1464789981818
152193205152,0.4375,0.875,0.625,1464789981834
152193226225,0.1875,0.75,0.5625,1464789981855
152193248684,0.0625,0.8125,0.6875,1464789981877
152193265127,0.1875,0.8125,0.5,1464789981894
152193286161,-0.25,0.8125,0.4375,1464789981915
152193308610,-0.0625,0.875,0.5,1464789981937
152193325107,0.0625,0.75,0.4375,1464789981954
152193346104,-0.0625,0.625,0.6875,1464789981975
152193368686,-0.375,0.625,0.5625,1464789981997
152193385766,0,0.75,0.5625,1464789982015
152193406241,-0.875,0.625,0.5625,1464789982035
152193428665,-0.4375,0.625,0.5,1464789982057
152193444529,-0.5,0.625,0.375,1464789982073
152193467680,-0.5,0.75,0.25,1464789982096
152193488693,-0.5,0.625,0.3125,1464789982117
152193504486,-0.6875,0.4375,0.4375,1464789982133
152193526137,-0.4375,0.625,0.1875,1464789982155
152193548649,-0.4375,0.5,0.125,1464789982177
152193564416,-0.3125,0.4375,0.25,1464789982193
152193586109,0,0.375,0.375,1464789982215
152193608625,-0.125,0.375,0.375,1464789982237
152193624917,-0.1875,0.5,0.3125,1464789982254
152193647561,-0.375,0.5625,0.3125,1464789982276
152193676155,-0.8125,0.4375,0.4375,1464789982305
152193684456,-0.4375,0.4375,0.4375,1464789982313
152193707568,-0.4375,0.3125,0.5,1464789982336
152193736104,-0.3125,0.3125,0.625,1464789982365
152193744488,-0.25,0.4375,0.9375,1464789982373
152193767642,-0.75,0.375,1.0625,1464789982396
152193788710,-0.75,0.5,0.6875,1464789982417
152193804524,-0.6875,0.3125,0.3125,1464789982433
152193835100,-0.625,0.125,-0.125,1464789982464
152193848653,-0.6875,-0.25,-0.125,1464789982477
152193864428,-0.5625,-0.25,0.1875,1464789982493
152193887627,1.6875,0.3125,1.1875,1464789982516
152193908712,0.0625,0.5,1.8125,1464789982538
152193924481,0.125,0.75,2.0625,1464789982553
152193947644,0,0.375,2.8125,1464789982576
152193968642,-1,0.5625,0.8125,1464789982597
152193984448,-0.5,0.25,0.0625,1464789982613
152194015051,0.0625,0.125,-0.5,1464789982644
152194028624,0,-0.125,-0.3125,1464789982657
152194044418,-0.5625,0.125,-0.5,1464789982673
152194067366,-0.9375,0.25,-0.6875,1464789982696
152194088614,-1.0625,0.4375,-0.75,1464789982717
152194112598,-0.8125,0.25,-0.75,1464789982741
152194128082,-0.4375,0.1875,-0.8125,1464789982757
152194148759,-0.8125,0.0625,-0.75,1464789982778
152194164447,-0.4375,0.0625,-0.625,1464789982793
152194187633,-0.875,0,-0.875,1464789982816
152194208743,-0.25,0.1875,-0.8125,1464789982837
152194232620,-0.375,0,-0.75,1464789982861
152194247672,-0.625,-0.0625,-0.6875,1464789982876
152194268753,-0.0625,0.0625,-0.75,1464789982897
152194291170,-0.1875,-0.125,-0.5625,1464789982920
152194307645,0.125,-0.0625,-0.5,1464789982936
152194336230,-0.3125,0,-0.5,1464789982965
152194344501,-0.5,0,-0.5625,1464789982973
152194367647,-0.0625,0.25,-0.625,1464789982996
152194388796,-0.3125,0.125,-0.5625,1464789983018
152194404536,-0.25,0.3125,-0.6875,1464789983033
152194427007,-0.375,0.1875,-0.5,1464789983056
152194450075,-0.4375,0.1875,-0.625,1464789983079
152194464504,-0.3125,0.5625,-0.6875,1464789983093
152194486906,0,0.5,-0.6875,1464789983116
152194508689,0.25,0.5625,-0.75,1464789983137
152194524438,0.25,0.4375,-0.6875,1464789983153
152194546907,0.125,0.125,-0.8125,1464789983176
152194570125,0.6875,0.25,-1,1464789983199
152194584532,0.875,0.1875,-0.9375,1464789983213
152194607026,0.375,0.125,-1.125,1464789983236
152194630176,0.6875,0,-1.0625,1464789983259
152194644422,0.125,0.125,-1.0625,1464789983273
152194666996,-0.625,0.0625,-0.8125,1464789983296
152194690241,-0.4375,0.125,-0.75,1464789983319
152194704498,-0.5625,0.25,-0.8125,1464789983333
152194727005,-0.875,0.25,-0.625,1464789983356
152194750228,-0.3125,0.1875,-0.625,1464789983379
152194764505,-0.625,0.125,-0.8125,1464789983393
152194787491,-0.6875,0.1875,-0.9375,1464789983416
152194817667,-0.6875,-0.0625,-0.9375,1464789983446
152194824444,-0.1875,-0.0625,-0.875,1464789983453
152194846996,-0.125,0,-0.75,1464789983476
152194870135,-0.75,0.1875,-0.75,1464789983499
152194884499,-0.5,0.1875,-0.6875,1464789983513
152194907003,-0.3125,-0.125,-0.625,1464789983536
152194930174,-0.375,0.0625,-0.625,1464789983559
152194944463,-0.4375,0.125,-0.8125,1464789983573
152194967012,-0.125,0,-0.625,1464789983596
152194990108,-0.125,-0.125,-0.5,1464789983619
152195004466,-0.375,0,-0.4375,1464789983633
152195026950,-0.5,0,-0.4375,1464789983656
152195050093,-0.25,0.1875,-0.3125,1464789983679
152195071213,-0.3125,0.1875,0.0625,1464789983700
152195093680,-0.4375,0.125,0.375,1464789983722
152195110137,-0.4375,0.125,0.5,1464789983739
152195131156,-0.4375,0.375,0.5625,1464789983760
152195146966,-0.6875,0.4375,0.9375,1464789983776
152195170087,-0.375,0.4375,1.125,1464789983799
152195191168,-1.125,0.3125,0.6875,1464789983820
152195206975,-1.0625,0.3125,0,1464789983836
152195230156,-1.75,0.1875,-0.5,1464789983859
152195251286,-0.9375,0,-0.4375,1464789983880
152195266940,-0.375,0.125,-0.5,1464789983896
152195290130,0,0.0625,-0.375,1464789983919
152195311217,-0.5625,0.1875,-0.3125,1464789983940
152195327591,-0.25,0.1875,-0.375,1464789983956
152195349585,-0.125,0.1875,-0.375,1464789983978
152195371268,-0.1875,0.0625,-0.3125,1464789984000
152195387003,0,0.125,-0.375,1464789984016
152195409547,0,-0.0625,-0.4375,1464789984038
152195431306,0.1875,0.0625,-0.4375,1464789984060
152195446984,-0.1875,-0.125,-0.5625,1464789984076
152195469551,-0.5625,-0.0625,-0.375,1464789984098
152195492634,-0.8125,-0.125,-0.4375,1464789984121
152195506985,-0.3125,0.125,-0.5,1464789984136
152195529538,0,-0.0625,-0.5625,1464789984158
152195552664,0.0625,0.0625,-0.5625,1464789984181
152195567011,-0.4375,0.125,-0.625,1464789984196
152195589526,-0.25,0,-0.625,1464789984218
152195612629,-0.625,0.0625,-0.75,1464789984241
152195626959,-0.625,-0.0625,-0.625,1464789984256
152195649500,-0.25,0,-0.5,1464789984278
152195680226,-0.375,-0.0625,-0.625,1464789984309
152195686912,-0.0625,-0.0625,-0.625,1464789984316
152195709558,-0.25,-0.1875,-0.5,1464789984338
152195732713,-0.1875,-0.125,-0.5,1464789984361
152195746963,-0.125,0,-0.375,1464789984376
152195769463,-0.125,0.0625,-0.375,1464789984398
152195792643,-0.25,-0.0625,-0.1875,1464789984421
152195806973,-0.5,0,-0.375,1464789984436
152195829558,-0.5625,0,-0.375,1464789984458
152195852742,-0.6875,-0.0625,-0.1875,1464789984481
152195866992,-0.625,0,-0.125,1464789984496
152195889515,-0.8125,0.0625,-0.25,1464789984518
152195912612,-0.4375,0.125,-0.3125,1464789984541
152195927429,-0.25,0.0625,-0.5,1464789984556
152195956209,-0.75,-0.125,-0.6875,1464789984585
152195972731,-0.5,-0.0625,-0.75,1464789984601
152195993827,0.0625,-0.125,-0.75,1464789984622
152196009549,-0.0625,-0.125,-0.9375,1464789984638
152196032706,-0.125,-0.0625,-0.9375,1464789984661
152196053680,0.125,-0.1875,-1.0625,1464789984682
152196069525,0.0625,-0.1875,-1.125,1464789984698
152196092696,-0.5625,-0.1875,-1.1875,1464789984721
152196113853,-0.375,-0.25,-1,1464789984743
152196129577,-0.3125,-0.0625,-0.875,1464789984758
152196152697,-0.875,-0.0625,-0.5625,1464789984781
152196175181,-0.9375,0,-0.5,1464789984804
152196189538,-0.3125,0.125,-0.5,1464789984818
152196203095,-0.375,-0.125,-0.5,1464789984832
152196225654,-0.4375,-0.125,-0.5,1464789984854
152196248780,-0.375,-0.1875,-0.6875,1464789984878
152196263034,0,-0.0625,-0.5625,1464789984892
152196285558,-0.0625,-0.0625,-0.5,1464789984914
152196308807,0.1875,0,-0.375,1464789984937
152196323088,0.0625,0.125,-0.0625,1464789984952
152196345602,-0.0625,0.1875,-0.0625,1464789984974
152196368781,0.0625,0.25,0.25,1464789984997
152196383014,-0.25,0.375,0.4375,1464789985012
152196405531,-0.4375,0.5,0.5625,1464789985034
152196428716,-0.75,0.375,0.625,1464789985057
152196443141,-0.4375,0.5,0.6875,1464789985072
152196465591,-0.75,0.5625,0.625,1464789985094
152196488766,-0.5625,0.3125,0.6875,1464789985118
152196503029,-0.5625,0.3125,0.6875,1464789985132
152196525585,-0.5,0.1875,0.625,1464789985154
152196548856,-0.3125,0.375,0.5625,1464789985178
152196563127,-0.3125,0.1875,0.5,1464789985192
152196585624,0.25,0.25,0.5625,1464789985214
152196608717,-0.125,0.1875,0.6875,1464789985237
152196623081,-0.4375,0.3125,0.5,1464789985252
152196645623,0,0.125,0.5,1464789985274
152196668736,-0.625,0.0625,0.5,1464789985297
152196683088,-0.3125,0.125,0.4375,1464789985312
152196705550,-0.25,0.0625,0.4375,1464789985334
152196728765,-0.3125,-0.0625,0.5625,1464789985357
152196743156,-0.1875,0.125,0.5,1464789985372
152196765609,-0.5625,0.125,0.5,1464789985394
152196788840,-0.3125,0.1875,0.5,1464789985418
152196803114,-0.5,0.1875,0.5625,1464789985432
152196825701,-0.3125,0.375,0.4375,1464789985455
152196848862,-0.3125,0.3125,0.3125,1464789985478
152196863158,-0.4375,0.1875,0.3125,1464789985492
152196885590,-0.1875,0.1875,0.1875,1464789985514
152196908763,-0.25,0.1875,0.25,1464789985538
152196931278,-0.3125,0.25,0.25,1464789985560
152196945640,-0.5,0.375,0.4375,1464789985574
152196968814,-0.6875,0.3125,0.625,1464789985597
152196983068,-0.625,0.3125,0.75,1464789985612
152197007058,-0.875,0.4375,0.75,1464789985636
152197028807,-0.5,0.625,0.5625,1464789985657
152197043161,-0.4375,0.5,0.5625,1464789985672
152197065572,-0.375,0.4375,0.5,1464789985694
152197088813,-0.5625,0.5625,0.375,1464789985717
152197103056,-0.4375,0.4375,0.4375,1464789985732
152197125513,-0.625,0.375,0.1875,1464789985754
152197148736,-0.4375,0.3125,0.125,1464789985777
152197163098,-0.5,0.1875,-0.0625,1464789985792
152197187020,-0.375,0.125,-0.0625,1464789985816
152197208712,-0.5,0.125,-0.0625,1464789985837
152197223086,-0.4375,0.125,0,1464789985852
152197245499,0,-0.0625,0,1464789985874
152197268732,-0.3125,0.0625,-0.0625,1464789985897
152197283055,-0.375,0.1875,0,1464789985912
152197313821,-0.4375,0.1875,0.1875,1464789985942
152197328776,-0.3125,0.1875,0.25,1464789985957
152197343079,-0.3125,0.3125,0.3125,1464789985972
152197365514,-0.4375,0.3125,0.375,1464789985994
152197388081,-0.3125,0.4375,0.5,1464789986017
152197403036,-0.375,0.5625,0.75,1464789986032
152197425545,-0.625,0.6875,0.9375,1464789986054
152197448068,-0.375,0.875,1.0625,1464789986077
152197463063,-0.5,0.8125,1.1875,1464789986092
152197485551,-0.1875,0.5625,1.25,1464789986114
152197508070,0.375,0.3125,1.5,1464789986137
152197523060,0.875,0.125,1.75,1464789986152
152197545566,0.0625,0.0625,1.75,1464789986174
152197568109,-0.4375,0.1875,1.625,1464789986197
152197583045,1.6875,-0.25,2.4375,1464789986212
152197605614,0.25,0.4375,0.75,1464789986234
152197636890,0,0.375,-0.75,1464789986266
152197643108,-0.0625,0.0625,-0.9375,1464789986272
152197665530,0.75,-0.25,-0.5625,1464789986294
152197688044,0,-0.125,-0.75,1464789986317
152197703072,-0.3125,0.1875,-0.6875,1464789986332
152197725553,-0.6875,0.25,-0.5625,1464789986354
152197748051,-0.5625,0.1875,-0.5,1464789986377
152197763074,-0.375,0,-0.5625,1464789986392
152197785527,-0.125,-0.0625,-0.5625,1464789986414
152197808067,-0.0625,0,-0.625,1464789986437
152197823028,0.0625,-0.0625,-0.5625,1464789986452
152197845612,0.1875,-0.125,-0.4375,1464789986474
152197868100,-0.4375,-0.125,-0.5,1464789986497
152197883039,-0.5625,-0.125,-1,1464789986512
152197905572,0.0625,0,-1.125,1464789986534
152197928043,-0.25,0,-0.875,1464789986557
152197943067,-0.5625,0.0625,-0.875,1464789986572
152197965590,-0.5625,0.0625,-0.9375,1464789986594
152197988094,-0.5625,0,-1.1875,1464789986617
152198003012,-0.6875,0,-1.4375,1464789986632
152198025519,0.0625,-0.125,-1.5625,1464789986654
152198048061,0.0625,-0.125,-1.75,1464789986677
152198071224,0.0625,-0.0625,-1.8125,1464789986700
152198085581,0.25,-0.125,-2,1464789986714
152198116908,-0.0625,-0.3125,-1.8125,1464789986746
152198123096,-0.125,-0.25,-2.1875,1464789986752
152198145608,0.0625,0,-2.4375,1464789986774
152198168111,-0.375,-0.3125,-2.375,1464789986797
152198184530,0.375,-0.3125,-2.625,1464789986813
152198205559,0.4375,-0.1875,-2.5625,1464789986834
152198228078,0.0625,-0.5,-2.375,1464789986857
152198244562,-0.125,-0.5,-2.5,1464789986873
152198265556,0.0625,-0.5625,-2.375,1464789986894
152198288105,-0.3125,-0.75,-2.375,1464789986917
152198304502,0.125,-0.75,-2.25,1464789986933
152198325524,-0.3125,-0.75,-2.25,1464789986954
152198348044,-0.25,-0.8125,-2.375,1464789986977
152198364503,0,-0.75,-1.9375,1464789986993
152198385528,0.0625,-0.75,-1.75,1464789987014
152198408113,-0.0625,-0.6875,-1.5625,1464789987037
152198426002,-0.4375,-0.625,-1.3125,1464789987054
152198445582,-0.0625,-0.5625,-1.25,1464789987074
152198468081,-0.0625,-0.5625,-1.0625,1464789987097
152198484523,-0.0625,-0.625,-0.9375,1464789987113
152198505602,-0.0625,-0.375,-0.8125,1464789987134
152198528081,-0.5625,-0.375,-0.6875,1464789987157
152198544552,0,-0.1875,-0.4375,1464789987173
152198565588,-0.4375,-0.0625,0,1464789987194
152198588122,0.0625,0.0625,0.25,1464789987217
152198604539,0.0625,0.125,0.5,1464789987233
152198625601,-0.625,0.25,0.4375,1464789987254
152198648089,-0.5,0.375,0.375,1464789987277
152198672033,-1.0625,0.1875,0.125,1464789987301
152198685602,-1.125,0.25,-0.625,1464789987314
152198708055,-0.375,-0.3125,-1.1875,1464789987337
152198732078,0.25,-0.375,-1.8125,1464789987361
152198745618,1,-0.375,-2.5,1464789987374
152198768085,0.8125,-0.3125,-2.75,1464789987397
152198784557,1.5,-0.6875,-2.625,1464789987413
152198805665,1.75,-0.5625,-2.5625,1464789987434
152198828129,1.1875,-0.5625,-2.5,1464789987457
152198844602,1.8125,-0.4375,-2.1875,1464789987473
152198865633,2.1875,-0.375,-1.8125,1464789987494
152198888155,1.8125,-0.5,-1.375,1464789987517
152198904640,1.25,-0.3125,-1.25,1464789987533
152198925687,0.6875,0,-1,1464789987554
152198949594,0.0625,0.3125,-0.8125,1464789987578
152198964672,0.0625,0,-0.9375,1464789987593
152198985647,0.5,-0.0625,-1.4375,1464789987614
152199008177,0.625,-0.125,-2.0625,1464789987637
152199024585,0.3125,-0.0625,-2.25,1464789987653
152199045590,0.5,-0.0625,-2.0625,1464789987674
152199068095,0.375,-0.125,-1.6875,1464789987697
152199084560,0.1875,-0.0625,-1.25,1464789987713
152199105641,-0.125,0.0625,-1.4375,1464789987734
152199128094,0.0625,0.125,-1.5625,1464789987757
152199144579,0.125,-0.0625,-1.4375,1464789987773
152199167059,0.375,-0.0625,-1.1875,1464789987796
152199188074,-0.0625,-0.0625,-1,1464789987817
152199204543,-0.4375,-0.0625,-0.9375,1464789987833
152199227058,-0.1875,-0.1875,-0.8125,1464789987856
152199248222,-0.6875,-0.3125,-0.625,1464789987877
152199264634,-0.75,-0.3125,-0.6875,1464789987893
152199287030,-0.6875,-0.3125,-0.8125,1464789987915
152199308128,-0.125,-0.3125,-0.6875,1464789987937
152199324625,-0.125,-0.0625,-0.5625,1464789987953
152199347064,0,0.3125,-0.25,1464789987976
152199368153,-0.125,0.5625,0.4375,1464789987997
152199384598,-0.5625,0.5,0.6875,1464789988013
152199407061,-0.4375,0.5625,0.625,1464789988036
152199428163,-0.8125,0.5625,0.5,1464789988057
152199444543,-2.8125,0.5625,0.25,1464789988073
152199467018,-2.3125,0.5625,-0.0625,1464789988095
152199488134,-5.125,0.5625,-0.4375,1464789988117
152199504600,-7.1875,0.3125,-1.125,1464789988133
152199534626,-11.625,0.8125,-1.875,1464789988163
152199548127,-21.375,-0.1875,-4.3125,1464789988177
152199564600,-11.8125,0.3125,-5.75,1464789988193
152199587102,-6.1875,-1.1875,-7.1875,1464789988216
152199608181,-1.9375,-2.125,-9.3125,1464789988237
152199624613,6.4375,-1.4375,-10.625,1464789988253
152199647095,8.9375,-1.5,-11.125,1464789988276
152199668116,8.0625,-1.5625,-11.125,1464789988297
152199684581,8.875,-1.25,-11.125,1464789988313
152199707052,8.625,-1.25,-10.9375,1464789988336
152199728091,7.875,-1.0625,-11,1464789988357
152199744627,5.25,-1.25,-11.3125,1464789988373
152199767136,5.1875,-1.25,-12.125,1464789988396
152199788165,7.25,-1.875,-12.625,1464789988417
152199804557,7.3125,-2.625,-13.875,1464789988433
152199827046,7.9375,-3.8125,-15.375,1464789988456
152199848171,5.875,-5.3125,-18.625,1464789988477
152199863901,8.125,-7.9375,-22.5625,1464789988493
152199886320,13.75,-9.9375,-26.1875,1464789988515
152199908866,24.6875,-12.375,-31.4375,1464789988537
152199923811,15.3125,-16.0625,-33.375,1464789988552
152199946212,14.5625,-15.625,-40.6875,1464789988575
152199968872,19.3125,-21.6875,-46.125,1464789988597
152199983779,10.1875,-26.25,-50.4375,1464789988612
152200006311,6.75,-27.125,-53.5,1464789988635
152200028804,14.8125,-26.8125,-59.3125,1464789988657
152200043719,9.5625,-17.125,-43.875,1464789988672
152200066322,-35.6875,25.5625,1.0625,1464789988695
152200088808,-33.4375,21.9375,-23.9375,1464789988717
152200103814,12.4375,4.4375,-46.5625,1464789988732
152200126347,31.9375,15.125,-43.3125,1464789988755
152200148829,67.3125,23.0625,-40.75,1464789988777
152200163798,82.125,27,-30.3125,1464789988792
152200186286,98.25,45.6875,-5.3125,1464789988815
152200208754,106.688,59.5625,10.9375,1464789988837
152200225222,124.562,70.5,28.75,1464789988854
152200246263,143.25,80.8125,46.3125,1464789988875
152200268865,170.312,81.6875,60.6875,1464789988897
152200285192,215.125,85.625,75.875,1464789988914
152200306370,254.062,81.5625,76.625,1464789988935
152200328796,279.438,74.625,72.375,1464789988957
152200345322,269.438,70.5625,61.75,1464789988974
152200366333,221.812,50.375,53.25,1464789988995
152200388767,154.938,33.5,25.6875,1464789989017
152200405275,-6,-12.0625,12.5625,1464789989034
152200426265,-96.875,-14.25,9.8125,1464789989055
152200448861,-18.5625,42.25,44.125,1464789989077
152200465221,-27.5,-1.9375,10.5,1464789989094
152200486368,28,14.8125,57.25,1464789989115
152200508841,11.375,-2.5,44.9375,1464789989137
152200525299,-7,-2.875,43.3125,1464789989154
152200546313,-2.875,0.75,33.9375,1464789989175
152200568863,8.3125,0.0625,36.875,1464789989197
152200585286,7.5,-0.375,35.0625,1464789989214
152200606336,-10.875,-7.375,29.75,1464789989235
152200628847,-10.9375,-9.1875,32.1875,1464789989257
152200645830,-4.625,-8.625,33.9375,1464789989274
152200666284,-1.75,-5.5,34.9375,1464789989295
152200688740,-2.0625,-6.4375,35.6875,1464789989317
152200705242,-4.8125,-9.6875,30.1875,1464789989334
152200726297,-1,-8.375,29.375,1464789989355
152200748843,8.4375,-9.125,28.3125,1464789989377
152200765262,10.875,-8.0625,25.25,1464789989394
152200786392,9.25,-9.3125,20.75,1464789989415
152200808843,-0.9375,-7.625,14.125,1464789989437
152200825217,-5,-5.625,9.1875,1464789989454
152200846357,-10.8125,-3.1875,6.125,1464789989475
152200868796,-9.75,-4.25,6,1464789989497
152200885023,-3.375,-3.4375,7.3125,1464789989513
152200906298,-3.0625,-4.0625,7.4375,1464789989535
152200928872,-3.0625,-3.0625,7.25,1464789989557
152200945304,-0.75,-2.8125,6.4375,1464789989574
152200966384,0.4375,-2.1875,6.1875,1464789989595
152200988866,-1.625,-1.25,4.875,1464789989618
152201005277,-2.5625,-0.9375,3.9375,1464789989634
152201026316,0.5,-0.4375,1.4375,1464789989655
152201048855,1.8125,-3.125,-1.8125,1464789989677
152201064622,0.75,-0.8125,-2.625,1464789989693
152201086375,4.1875,-2.375,-5.6875,1464789989715
152201108873,6.6875,-1.375,-8.3125,1464789989737
152201124612,21.4375,-9.5625,-9.5,1464789989753
152201146368,23.1875,-10.5,-9.9375,1464789989775
152201170236,20.8125,-2.625,-10.125,1464789989799
152201184649,10.3125,-0.625,-9.6875,1464789989813
152201207755,6.1875,2.8125,-3.5625,1464789989836
152201228890,4.125,3.3125,-0.3125,1464789989857
